n|||Kelsey Bales|||Stupid. Low IQ. Just overall bad... especially at chemistry|||person 1: Do you know that kelsey bales girl?person 2: Yeah, she's stupid|||12,1
g|||hawesome|||its a mixture of hot and awesome|||I dont care what everyone says, i think your hawesome!|||5,9
g|||hawesome|||A combination of Hot and Awesome. A description for something or someone so insanely astonishing, overwhelming, awe inspiring, and breathtaking that neither hot or awesome will suffice for a description.|||MG is so devastatingly Hawesome, its hard to speak correctly in such a Hawesome prescence!|||13,18
g|||neuterman|||A very slim blunt. Usually contains .5-.1g of pot.|||I dont have much left, but it's enough for a neuterman!|||4,3
g|||Emotastic|||In relation to being emo in great amount; used when something is fanTASTICly emo.|||That song is Emotastic!|||66,17
g|||Emotastic|||being typically or extremly emo or emo like.|||'her hair style is emotastic''she was crying emotasticly'|||62,25
g|||Emotastic|||Something that is so completely filled with being emo, you have to comment on it.|||Did you see the pictures on that guys myspace? Oh, yeah. They're so emotastic.|||33,13
g|||Emotastic|||an adjective form of emo. used to describe something or someone who is great in the ways of emo, or is just great.|||1. that lip piercing is emo-tastic! 2. Have an emo-tastic day!|||30,10
g|||Emotastic|||Merging "emo" with "fantastic"... Thus, becoming emo-ly fantastic... D'UH!|||"CJ's hair is so emo-tastic!""The guy at the THRICE show with the Atreyu sweatshirt was so hottt and emo-tastic!"|||16,7
g|||Emotastic|||something/someone that is fantastic, in an emo way! emo + fantastic = emotastic!! hahah get it?.... tehe.|||"Wowzer. That photo is seriously emotastic."  "You put too many definitions on urbandictionary that relate to Emo. That makes you lame." "No, it makes me emotastic"|||24,16
g|||Emotastic|||A word combining EMO and FANTASTIC. A sarcastic way of explaining that one is depressed or upset.|||Jack: "How are you today?"Jane: (sarcastic tone) " I'm positively emo-tastic!"Jack: "I'm sorry...what happened?"|||5,1
g|||spirits be damned|||the ne wthing to say after someone sneezes|||aaaachhoooo!!!"spirits be damned"|||3,2
g|||pogo dance|||jumping up and down to music at a concert.|||example from AFI lyrics "i wanna get a mohawk" "I may be ten years old but I still know what's upI wear my Cramp shirt almost every single dayI wanna sag my pants, I wanna pogo danceBut mom won't let me so I might just run away"|||25,11
g|||pogo dance|||A dance, associated with punk rock, invented by Sid Vicious (of the Sex Pistols). The dance is mainly characterized by jumping; everything else is optional.The name is derived from the pogo stick. Required: Jump! Optional: Failing arms, kicking, thrashing, banging into people, and grinning like an idiot, or keeping arms and/or torso stiff and bouncing like a pogo stick. Although it can seem violent to an outsider, pogo is all in fun - nothing to do with aggression - and though people occasionally get injured, those who fall are often helped up instead of being mashed by poser combat boots. It's a general understanding between concert-goers.|||I couldn't see the band because all the poser mohawks were cutting my view, so I pogo danced through the whole set. Now I can't walk.|||11,0
g|||ollie compas|||skateboarding trick do an ollie and kick both feet off|||damn thats a good ollie compas|||6,1
g|||Waistline|||The execution of a male having contact around a females waist; either 1 arm or double wrapped, in hopes for progressing to sex and/or continual sexual encounters.|||homie 1:"aayyee I'm tryna get some waistline 2night!"homie 2:"yea dawg i feel u these girls lookin bomb 2night!"Girl: "that nigga thought he was gonna get in my pants but all he got was the waistline"Guy: "man that girl didnt give me no play! but im glad i got that waistline thhoo!"|||3,6
g|||Douche Tanker|||When douche bag doesn't quite illustrate the magnitude of someone’s douche baggery.|||1:  Did you see Brian wearing 5 popped collars at once.2:  Yeah, he's a douche bag.1:  No, douche bag ends at two popped collars.  Five at a time makes you a douche tanker.  2:  Fucking spot on!|||8,1
g|||Douche Tanker|||A "douche tanker" is a sea vessel roughly the size of an oil tanker, but primarily used in the transport of massive quantities of douche. This term is used to describe the absolute douchiest of douches.|||I've seen some douche bags in my life, but George Bush is a douche tanker!|||2,1
n|||Douche Tanker|||Worse then a Douche Canoe, and guys who wear Affliction shirts|||That guy is worse then a Douche Canoe, he is a Douche tanker!!|||0,0
g|||'moke 'em|||A term originated by Juff Tardy. A verb: to light them up, especially tires. Stems from Smoke 'Em.|||"Stop being such a pussy, why dont you 'moke 'em" "Do you wanna go to 'Moke 'Em fest '94?"|||0,0
g|||Sodomisers straps|||Braces that hold trousers up or anything else on upper clothing that can be grabbed onto from behind by a gay mans fellow bummer. See also buggerers grips|||He had the filthy buttlord by the sodomisers straps and supplied love to his butt they then enjoyed a lovely three course meal consisting of-1. An anal johnson2. An anal creampie 3. A Dirty Sanchez for pudding|||4,8
g|||Headache machine|||A friends younger sibling, usually very annoying and loud. Talks too much and is relentlessness in questions and annoying or retarded antics.|||Nick: Seb, your cousin marcel is such a fucking headache machine.Seb: Yea I know dude I'm sorry he is such a fag.|||2,0
g|||pompalankas|||The juiciest, plumpest, most supple breasts from which the fluid of life flows. (None of that veiny shit.)|||Guy: dam shit man i just grabbed me some well good pompalankasFriend: well i just munched a minge|||3,0
g|||portajohn|||A mobile encasement with a toilet.|||I used the cocaine in the portajohn.|||6,3
g|||portajohn|||Pouring blue kool-aid into a woman's anus then shitting into it. A common practice in Minsk, where the temps are cold but the lovin' is hot.|||Man, I can't believe that she let me port-a-john her on the second date.|||9,11
g|||portajohn|||A man who has sex with a hooker in his or someone elses car.|||Man ive been workin all night and got nothing but a bunch of porta johns.|||2,6
n|||Friday Harbor|||Friday Harbor is an island in the archipelago of the San Juans and is a great place to vacation, but a horrible place to live.|||person one: i went to friday harbor last weekperson two: nice!person one: yeah, its a good vacation spot but i would never want to live there.|||6,5
g|||dolzop|||Descriptive name for the dull thudding sound that a joke makes when it hits the forehead of an engineer or scientist.|||I told that poindexter a killer joke and all I could hear was a dolzop and crickets... dude was dead at the wheel!|||2,2
g|||young yoda|||An apprentice or a hero/ine in the making. A person that is still not at that jedi level yet, but is destined for greatness|||Nice one young yoda, you shall soon be a master of disguise|||5,3
g|||snot schrapnel|||when you blow so hard into the tissue that it blows apart. the part that comes out is snot schrapnel|||you might want to check yourself dude youve got snot schrapnel everywhere.|||2,1
g|||PMFHO|||Pulling my fucking hair out, reaction to something/someone that is frustrating or irritating, frustration of getting nowhere|||Unhappy computer user: This PC refuses to start even after trying out everything possible. PMFHO!! Help needed guys..|||3,0
g|||PF4GL|||Plume fuck for good luck.The act of two marching band members rubbing plumes together before a show or contest as an act of reassurance and good will. Usually takes place before a drumline fucks shit up.|||Mud: "Come on, drumline, let's FSU in finals! Don't forget to PF4GL!"|||6,0
g|||suger puff|||when a girl grabs her piss flaps and pulls them over her body.creating the suger puff|||man she is so loose she could be a suger puff.|||3,7
g|||tawfic|||father of 8, jobless, and eats everything in the house and then complains of being hungry. also smokes like a chimney and drinks a shitload of coffee|||gosh, dont grow up and be a tawfic!|||2,1
g|||Analog Bitch|||Someone who is a bitch on all levels, unlike a digital bitch who has discrete levels of bitchiness.|||"Yo man! Susan was being such a bitch today. She hit levels of bitchiness I didn't know existed.""She's a real analog bitch!"|||26,6
g|||dick jerky|||a term used to describe a male who hasn't gotten laid in so long that his penis has dried and shriveled up to almost nothing. This person becomes insecure and angry towards the world. He compensates for these feelings by going on power trips and belittling others to make himself feel superior.|||Police Officers, asshole managers, republicans,etc.......Ben(line cook): Hey Dave, I finished all the cleanup and everything looks good, can I go now, my wife is in labor at the hospital.Dave(manager): Well, that's great but I'm going to need you to detail the fryer machine too......that would be great, thanks.Ben: You're such a fuckin' piece of dick jerky Dave. I QUIT!!|||6,2
g|||Beppy|||a name short for Elizabeth in the case of females and short for Joseph in the case of Italian men.  A "Beppy" is also a special tampon made in the Netherlands that really gets all up ins so you can have sex during your period.|||"Oh man, that girl Beppy is so awesome and beautiful." "Hey babe, let's have sex.  Yea, I know I'm on the rag,  but it's okay, I put in a Beppy."|||17,7
g|||The Excuse|||Diarrhea. It will get you out of anything, including high school classes. No one will argue with you, or question you further.|||(a teacher and a student) T: I'm going to write you up for skipping my class again! S (in a hushed voice, The Excuse): ummmm....I couldn't get off the toilet...I had diarrhea... T: um... (at this point the teacher dosn't want to listen anymore, and pretends to be busy. you walk away in sucess)|||1,2
g|||Palidando|||spanish for getting paled.. its used when you are to drunk or too tired and feel like dying.|||Man estoy PALIDANDO... ( Man im dying)|||2,0
n|||Canadian Pride|||The having of all or most STD's at once.|||Man, that Fuck Skull'll get you some Canadian Pride if you aint careful son!|||5,14
n|||Canadian Pride|||The having of all or most STD's at once.|||Man, that Fuck Skull'll get you some Canadian Pride if you aint careful son!|||4,14
n|||andrea anna|||An annoying and irritating girl. She is attractive and seducive. She is very stupid and annoys guys a lot.|||Find "annoying"in the dictionary in the and there'll be a freaking picture of Andrea Anna|||1,0
n|||James Stewart|||James Maitland "Jimmy" Stewart (May 20, 1908 – July 2, 1997) was a highly acclaimed American film and stage actor, best known for his homebred, idealistic screen persona. Over the course of his career, he starred in many films widely considered classics and was nominated for five Academy Awards, winning one in competition and one life achievement Oscar.Appeared in Hitchcock films as well|||James Stewart stared with Kim Novak in Bell Book and Candle.He started in Frank Capra's It's a wonderful life"He began getting more attractive as he was getting older.|||40,11
g|||Arabpino|||A mix breed, 1/2 Arab, 1/2 filipino=arabpino|||damn that guys tall as fuck,tall as arab, wait his face is like filipino yet arab, he's a Arabpino!!!!|||22,3
g|||woman boner|||the female equivalent of a boner.while it is largely a conceptual term, it is humanly possible. the clitoris, much like the penis, will swell up and harden when aroused. only for ladies, its really tiny and unnoticable. also exemplified in pointy nipples.|||Oh my god did you see Tyler take off his shirt? That gave me a raging woman boner.|||23,10
g|||Massachusetts Park Job|||An anal sex act, largely performed by males and females with strap-ons, that can be completed in three succinct steps.1. Put it in the back door little cock-eyed ("a little cock-eyed" is usually described as at about an 80 degree angle).2. Just leave it there for a little while (about 5 minutes is normal, but times up until 10 minutes or even climax have been done before)3. Pull it out, and then look at the recepient of the act as if it's their fault (yelling optional)|||"Hey, Dean. You were so plastered last night that you couldn't even fuck straight." "Yeah, I gave Mary a real Massachusetts Park Job"|||8,2
g|||Amz|||Little knows slang word from mid eastern Ireland It means "Damn nice Rack"|||Check out the amz on that!|||107,21
g|||Amz|||abbreviation for amazing.|||1: "have you seen the new texas toast?"2: "yeah, it was pretty amz."|||77,9
n|||Oh, that's nasty|||A common catchphrase used by Cleveland Brown from Family Guy.|||*Quagmire and Cleveland are at the pool*Quagmire: *Takes a leak in the pool*Cleveland: Oh, that's nasty|||1,0
g|||Gottfrie|||Based upon the comedian Gilbert Gottfried, a loud and hard individual to coexist with because of his annoying qualities.Gottfrie (Noun) - An annoying personGottfried (Verb) - When someone annoys the hell out of people by their voice, laugh, or existence.|||Gottfrie- No don't invite Wesley. Last time he talked to me about college ruled paper for 45 minutes because I had some. He is such a gottfrie.Gottfried- All of the deaf kids gottfried the fuck out of me about what song to put on at the party.|||2,2
n|||Dhyana|||Meditation. makes you like a daisy, bright in thought, word, and deed. Sturdy. Dependable. Easy on the eyes. Patron saint of been to hell and back. Unforgettable. For one reason or another, you will remember Dhyana.|||Dhyana showed up in a clutch moment and changed everything.|||27,1
g|||buffungalo|||circus occupation. the person that jacks off the elephants before they perform before the crowds. this act serves to calm the savage beast.|||the buffungalo at the circus wears rubber gloves.|||3,3
g|||gummy rub|||A 'gummy rub' is when a (usually old) lady or gentleman removes his or her false teeth and gives a (usually younger) gentleman oral pleasure.|||This phrase could idealy be used in the following situations - 'What did you get up to last night Charles?''ah, not much - me old land lady came round and gave me a gummy rub... not bad for a pensioner!'Or - 'alright luv, fancy giving me a gummy rub?'or - 'I gave this youngster a 'gummy rub' last night but he was really small, not really worth it!'|||4,1
g|||Nigga be cool slap|||A slap to calm  you or your friend down when out of control|||You better chill before I Nigga be cool slap you!|||8,5
g|||Blodrunk|||Blodrunk=Blogging while drunk.Blogging + drunk|||Man, did you read Jim's last post? He must be really wasted, it doesn't make any sense. He's gotta be blodrunk again.|||1,1
g|||morking|||Morking Made famous by Robin Williams on "Mork & Mindy," stick your pinky and ring fingers up a girls ass, then jam your middle and index fingers up her cunt. Not complete until you finish it off with a Nanoo-Nanoo!|||I was Morking that Girl Last night I morked that Girl last night|||19,16
g|||morking|||an alternative for saying that you are working on complex math equations|||guy 1 : hey where were you last night guy 2. guy 2 : I was morking. guy 1 : man I hate Differential Equations.|||7,11
g|||Boff Pipe|||The Penis||||||6,2
g|||satisfice|||1. A combination between satisfy and suffice. 2. To give people just enough to make them shut the hell up.|||Why is jerry still here... You havn't given him enough to satisfice.|||8,1
g|||satisfice|||to sacrifice oneself in order to satisfy somebody.|||He is a sort of person who always satisfices.|||1,28
n|||CAMERA POOP|||when ur ugly mom gets in the picture and frames it|||debbie: hey did u have fun at the party?shelby: no my frikken mom made a camera poop!debbie: lol roflcopter|||0,4
g|||BNCW|||BNCW is an acronym Bitch Nigger Cunt Whore, usualy used in distress.|||Ex: "I hate that fucking BNCW"|||9,6
g|||cop that dro|||to get some weed|||at skool yesterday i copped some dro, man|||5,3
n|||Lexus IS350|||Newest edition to the lexus lineup, with a 0-60 in the high 5 seconds, extremely awesome|||My new lexus is350 will kick you g35's ass|||66,32
g|||whoop it up|||A spontaneous, enthusiastic, and possibly excessive positive reaction to an event often characterized by rolling laughter, celebratory high-fives and exclamations such as snap, bam, or booyah. Generally used to describe a crowd, but can also apply to individuals.|||After holding his own throughout the debate, both in content and composure, Gregory knew he had been pwned after his opponent unleashed a final wicked zinger that had the entire crowd whooping it up. Camera operators on the And 1 tour have mastered the fine art of transitioning from the on-court play to the off-court reactions of the fans, who have been known to whoop it up after particularly impressive displays of skill.|||13,1
g|||whoop it up|||To have (or anticipate) a good time; to participate in a wild and exciting event also used as a form of acceptance: i.e. person #1: do you want a beer?person #2: yah guy, whoop it up.|||Man, I can't wait for the party tonight...We are going to WHOOP IT UP!!! oh yeah..|||15,9
g|||whoop it up|||1 - The initial masculine emotion that procedes after planning a big event.|||Dumb guy: What are we going to do in Vegas? Smart guy: Whoop it up!  ...you dumb bitch.|||2,5
g|||adonis blood|||winning.|||adonis blood.Charlie Sheen: winning.|||15,2
g|||whuz-up?|||like :how are you? what´s up?|||hey baby whuz-up? how are you doing?|||6,8
n|||Urd|||One of the norns in Norse Mythology, kinda like the fates. She is one of three sisters and her domain is the past.She is also a character in the japanese manga, Ah(Oh) My Goddess! by Kosuke Fujishama. She is the finest of all the goddesses living in Keiichi's house|||Urd is the self proclaimed goddess of love. She's hella damm fine|||26,15
g|||Urd|||An exclamation of general agreement.To hear and agree with a statement. ------------------------------------Please Note...Can be creatively embellished upon to emphasise your level of agreement. For example; Urdington Burtsworth-Upon-Thames :| (Not to be performed by beginners.)|||Izit? URD! :||||6,3
g|||Urd|||short for "turd"|||Girl: Hey I just won Words with Friends by playing urd!Guy: You know that's short for turd right?|||2,1
g|||Urd|||URD is an ancient term which can be used to describe many things.  URD can ulso be used as a battle cry. Before running into combat, it is traditional for some cultures to run in screaming "URD!!!!!!!!" before fighting their enemy in close quarters combat. URD is also a typo of 'yes' but that is irrelevant...|||For example, you can URD someone in the face by inserting a pigeon's right foot into their nostrils.|||5,4
n|||Urd|||that cool guy richard|||man..urd is the coolest!!!|||5,8
g|||Old School Backhand|||While sitting indian style, you lean back and place your hand under your leg onto your dong, stroking it backhand style.|||I was bored on friday night, so I amused myself by watching murder she wrote while stroking it old school backhand.|||1,0
g|||Geez Minettie|||One may say this when in shock or awe. It is typically used by only the hottest females. A form of "Holy Crap!"|||"Geez Minettie! That slays me!"|||2,4
g|||Sagsticles|||Sagsticles is when you have some saggy ass balls beyond normal state. If your balls almost touch your knees while standing up straight.sagsticles derives from the words saggy+testicles|||Boxer briefs help prevent men from getting sagsticles, but then again with sagsticles it's easier to teabag a breezy|||3,0
g|||mdjamz|||Vampire assembler at walmart that lives forever by taking life force away from other associates. Known to fart in a way that is unhuman.Once a year the mdjamz will shed it's epidermis to reveal a fresh layer of skin that is more youthful. This usual occours durring a winter month.When the mdjamz is unable to obtain life force it becomes fragile, weak, pale and starts to cough up extreme amounts of mucus.The mdjamz will always have full time hours and will never be bothered by managers due to their extreme fear of him.|||Don't walk by the assembler area or that mdjamz will suck the life force out of you with his extreme farts.|||5,1
g|||cheek monster|||To a baby or youngin; a large creature (namely an elder) that grabs a-hold of cheeks and wiggles them in such a flailing manner that children hate.|||Mom:  Hey honey, guess who's coming to see you??Little Johnny:  Who's that mom?Mom:  Grandma!  She'll be here any minute now...Little Johnny:  Not that cheek monster!Mom:  Now Johnny, don't be that way!  She's your grandmother!  (in the background) the doorbell rings...|||1,0
n|||Landarius|||Landarius is a nice sweet boy. His love of his life is a girl who zodiac sign is pisces. She will be difficult but worth it in the end and she will make Landarius cry over her because he loves her so much. Landarius is crazy and a little down to earth. He will surround you and comfort you. You couldn't go wrong if you don't know a Landarius you better find one.|||Darn Landarius is soooooooooooooooooooooooo cute!|||2,0
g|||photo fag|||Those who insist on going to a party and taking picture upon picture of different drunken pose...usually consists of one turning camera around, extending arm and attempting to fit all their friends, and themself in the picture, usually to no avail|||"Ok, now this time act like your drinking your beer" "wow what a photo fag"|||14,10
g|||cratus|||the area between a mans ass hole and nut sack.see also taint|||the heat is hot, there's no heat greater. the ding dang sun is burnin my cratus.|||0,0
g|||naw meen|||a slang phrase meaning: "do you know what I mean?"|||"The party was decent, but not poppin, naw meen?" baby boy da prince uses "naw meen" in his song "naw meen" to make sure the listener knows what he means.|||46,2
g|||naw meen|||means.. you know what i mean|||yo that jacket's tight son, nawmeen?|||15,3
g|||naw meen|||mean " you know what I mean"|||"This is crazy naw meen"|||13,6
g|||naw meen|||the ghetto/gangsta standard for asking if you understand the previous statement. The white guy equivalent would be "do you know what I mean"|||Yo muh brutha, we gotta cap deez g's foe day be takin up our green! Naw meen?|||6,6
g|||Black Hack|||The name given, in Glasgow at least, to a Black Hackney Taxi Cab. You know, the stereo-typical taxi that you see in London. They are the biggest rip off you'll encounter after a night out on the town, charging at least £20 for a 4 mile journey, claiming that there is a "Boundary Charge" and you've just travelled through three boundaries. Which is complete bollocks, and I should know, as my wee brother works for the company that paints them, and he knows FOR A FACT that there is no legal precedence for the "Boundary Charge". So if you're ever in the UK, NEVER get a Black Hack. Go for a local firm, they're usually half price.|||"Man, I ended up walking half-way home last night, the Black Hack raped a hole in my wallet before I left the city centre!"|||11,5
g|||Juton|||When two friends form an almost symbiotic relationship, and people who know of them refer to them as one entity. Their inside jokes, actions, thoughts, etc. are all the same and only they seem to understand it. Finishing of eachother's sentences appears to be a common event with a JutonOrigin of name: The first Juton was suspected to be a Jude/Anton couple, thus their names were formed together much like celebrity couples.|||First Friend: Welll what do we...Second Friend: ...have here?Unison: OHHHHHOutsider: You guys are such a Juton|||9,0
g|||bootock|||backdoor, rump, junk-in-the-trunk, or more crudely, butt.|||Oooh, he kicked him right in the bootock.|||2,0
g|||sweetgrass|||A "First" Nations traditional substance in peace pipes.|||hey pot head got some sweetgrass?|||2,3
g|||magass|||Expression used to describe something bad that has happened or may happen to an individual, group or object.|||Ooh! They really fired you? Oh, that's magass!|||3,0
g|||The Most|||To give a phrase more meaning or used to answer a question making it seem like you're number 1 at what you do or describing something that is the best.|||"I'm The Most Drunk!""There Was The Most Beer At That Party!""She's The Most Hot!""How Drunk Are You?The Most""How Many Numbers Did You Close Tonight?The Most""How Much Can You Bench?The Most""How Much more?The Most More"|||167,92
g|||The Most|||something really cool, top notch. usually said in a playful or joking fashion.|||"how sweet of you to make a mix tape for me, youre the most."|||126,73
g|||The Most|||1. to overexaggerate or over react.2. when a person, place, or thing is negatively more than what was expected or can be tolerated.Origin- Kat from VH1 Wedding Wars, 2011.|||Stepping on the girl's foot may have hurt her, but for her to pass out is the most.|||69,18
g|||The Most|||When someone or something is so extra, they are the most.|||She is doing the most with her whore outfits.|||48,16
g|||The Most|||n. the greatest ever, God, incredibly awesome or that exists in excessive quantities.   adj. being rediculously sweet, existing in excessive quantities|||Dude, that was the most. God is the most most. We kicked the most keg at that party.|||48,32
g|||The Most|||Its when you or some you know is over acting or being loud, acting stupid, crying when the situation does not call for it and or being annoying,Often when people are singing in a group like a choir there is always that someone in the group that has to be loud and wants to be heard and seen .|||"Omg yesterday I went with my friend from school to the mall, and she saw her ex-boyfriend there with her best friend" "what OMG what happened" " Girl you know! she was yelling and screaming at him in the middle of the mall, and everybody could hear, and they were watching. She was being the MOST, I was so embarrassed for her "|||3,3
n|||The Most|||Immaculata High school slang used as an intsefier.|||Dude I am THE MOST drunkDude I am THE MOST trashedDude I am THE MOST sloshedshe is THE MOST hot|||34,38
g|||T-Rex dick|||When a really big guy has a large cock, but it looks small due to his over-all size, much like T-Rex's arms.|||My cock is seven inches, but I'm 6'7", so it looks kinda dinky.  I have a T-Rex dick.|||41,8
n|||ltcd|||the gayest fuckin wanna be teenage hacker you can find on mirc|||i need to get some bots, im about to use the ltcd on microsoft.com|||2,2
g|||Conan Withdrawal|||The result of having to wait until September to see Conan O'Brien on television.|||I am suffering from a bad case of Conan withdrawal.|||16,5
g|||Meduse|||A sign of ultra-jealousy from the scale of Jealousy, Jellyfish and Meduse. Meduse abbreviates to Making Everyone Delusional Using Self Esteem. People can have MeduseSwag which means you naturally make people ultra-jealous.|||Wow, I'm so Meduse over his swag|||8,0
n|||Linsey|||1) The correct spelling of the name.  2) Quite possibly the coolest name and person ever.|||Person: Wow, that girl is really cool. Other Person: Yeah, her name is Linsey, so of course she is.|||365,114
g|||Linsey|||A name given to a white female who is sensitive yet tough, usually is indecisive, tries her very hardest to impress people, doesn't have many friends but the ones she does have will stick around for the rest of her life. Typically has sparkling hazel/green eyes, blonde/ light brown hair, and lips that are as perfect as the dimples on her lower back. Always is way more mature than her age and is short.. not a midget just short. Every inch of her skin is like silk, and her waist curves perfectly down into her hips. Her boobs will never be small.... ever, and her butt is the best butt I've ever seen on a white girl. All in all... you take one look at the girl called Linsey and you wish she were yours even though she's always the one that got away or can never be had.|||Dave: " wow..."Kevin: " what?"Dave: " sorry man, I just saw one hot Linsey"|||142,27
g|||tech-noir|||1 - Style of film based on old style Film Noir mixed with modern Sci-Fi 2 - Experimental Band based in the Nottingham/Derby Area|||1 - "Bladerunner was shot in a Tech-Noir style 2 - "That new Richard Ashcroft song sounds a lot like thet Tech-Noir song doesn't it?"|||3,1
g|||walkis|||when there is a fivesome with 3 guys and 2 girls and the 1 guy is sexually and socially wakward (basically a faggit) and he gets stuck with the job of cleaning ass holes and licking ball sweat.|||I had a ma fuckin fivesome last night and tyler was bein a hug ma fuckin walkis|||1,2
g|||pancake buttitis|||A condition that afflicts overweight women in the gluteal region.|||Doctor: Ma'am I'm afraid you've been diagnosed with "Pancake Buttitis". 2 ton tina: Whyyyyyyy!?|||4,6
g|||Bembe|||Afro-Rican, Cuban, Dominican word Meaning: Fiesta; Party.|||Oye ven aqui vamo y los a un bembe.Ya se formo el bembe. Yo lets go to that bembe.|||11,6
g|||squeaky sea gull|||while engaged in sexual intercourse on the beach, the man pulls his penis out, buries it in the sand, and shoves it back into his partner's waiting love mound. The cry of startled surprise from said partner is known as the squeaky sea gull.|||Mark tried the squeaky sea gull on Laura last summer, then she dumped him for a lesbian. What a carpet muncher!|||19,5
g|||Spartear|||A Spartan who has a super hero power of killing you with her gypsy tears!|||"Spartear"... Nbd|||0,0
n|||Azja|||Someone who whores themselves out in front of someone's room whilst having a freak masturbate to her sexual activity and another strips out of their spandex and belt and gets rubbed by someone's foot on their inner thigh, then makes fun of "Chou".|||"Let's get these mothafuckin Azjas off this mothafuckin plane!"|||9,12
g|||Hawmdawg|||Hawmdawg means "Good Friend" it's basically interchangeable.|||Whuddup my Hawmdawg?Whuddup my Good Friend?|||0,0
g|||popping nuts|||1.When a male squeezes his testicles so hard it pops, this act is usually done because of stress2.Another way of saying ejaculation.|||Damn Jarrett, You must be so stressed because you are popping nuts!|||0,0
g|||Pinkey Man|||An imaginary STD.  If you don't know what disease you have and are too lazy to get tested, you can just say that you have the Pinkey Man|||Me:  Man Jeff, That Bitch gave me the Pinkey Man, can you believe?Jeff:  The What?Me:  The Pinkey Man, I'm too lazy to get tested so I say I gots the Pinkey Man|||1,8
